ccode,MinisterPersonalID,country_name,country_name2,foreignminister,fminday,fminmonth,fminyear,fmoutday,fmoutmonth,fmoutyear,portfolio_name,post_name,acting,Term_no,repeated_terms,HeadofGovernment,sex,birthyear,deadyear,birthplace,marital,children,nr_children,fambgnoble,fambgprof,education,edufield,school_name,sec_school_name,Farmer,Business,Worker,Cleric,Politics,Law,Whitecollar,Int_org,InternationalOrganizationname,Diplomat,Dip_post,Dip_country,Mili_edu,Mili_service,Mili_rank,Mili_combat,Combat_war,Mili_injury,Rebel,party,party_name,party_lead,parliament_bg,Former_minister,Former_min_post,Former_gov_office,Former_gov_post,org_connections,organisation,Manner_out,Reason_out,version
200,200004,United Kingdom,United Kingdom,"Dudley Ryder, 2nd Baron Harrowby",14,5,1804,7777,12,1804,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1762,1847,"St George, Hanover Square, London",2,2,9,2,6,4,7777,"St John's College, Cambridge","Harrow School, Middlesex, London",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Tory,1,2,1,9999,2,"Privy council member, Under-secretary at the Foreign Office on the secretary of state, Board of trade member",1,9999,3,9999,v210301
200,200005,United Kingdom,United Kingdom,"Henry Phipps, 1st Earl of Mulgrave",11,1,1805,7,2,1806,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1755,1831,7777,2,2,9,2,1,3,08,"Middle Temple, London","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,General,2,American War of Independence,7777,1,2,Tory,1,2,2,Chancellor of the duchy of Lancaster,1,9999,1,9999,1,12,v210301
200,200006,United Kingdom,United Kingdom,Charles James Fox,7,2,1806,13,9,1806,Foreign Office,Secretary of State for Foreign Affairs,1,3,2,1,1,1749,1806,"Conduit Street, London",2,7777,7777,2,6,4,0604,"Hart Hall, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Whig,2,2,2,Foreign Secretary (1782),2,Member of Admiralty and Treasury Boards,1,9999,2,9999,v210301
200,200007,United Kingdom,United Kingdom,"Charles Grey, Viscount Howick, 2nd Earl Grey",24,9,1806,25,3,1807,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1764,1845,"Fallodon, Northumberland",2,2,15,2,5,4,06,"Trinity College, Cambridge","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Whig,2,2,1,9999,2,First lord of the Admiralty,1,9999,1,23,v210301
200,200008,United Kingdom,United Kingdom,George Canning,25,3,1807,21,9,1809,Foreign Office,Secretary of State for Foreign Affairs,1,1,2,1,1,1770,1827,"Marylebone, Middlesex",2,2,4,1,6,4,7777,"Christ Church, Oxford","Eton College, Windsor",1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Tory,1,2,2,Paymaster Generalö,2,Under-Secretary of State for Foreign Affairs,1,9999,1,24,v210301
200,200009,United Kingdom,United Kingdom,"Henry Bathurst, 3rd Earl Bathurst",11,10,1809,6,12,1809,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1762,1824,7777,2,2,9,2,6,4,7777,"Christ Church, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Tory,1,2,2,President of the Board of Trade,2,"A Lord of the Treasury, Commissioner of the Board of Control for India, Master of the Royal Mint, teller of the exchequer, clerk of the crown in chancery",1,9999,1,29,v210301
200,200010,United Kingdom,United Kingdom,"Richard Colley Wellesley, Marquess Wellesley",6,12,1809,4,3,1812,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1760,1842,"Dangan Castle, co. Meath, Ireland",3,2,5,2,9,4,7777,"Christ Church, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,2,Ambassador-extraodinary,Spain,1,1,9999,1,9999,9999,1,2,Whig,1,2,2,President of the Board of Control,2,"Privy Council, commissioner of the India Board of Control,",2,Kildare Street Club,1,32,v210301
200,200011,United Kingdom,United Kingdom,"Robert Stewart, Viscount Castlereagh, 2nd Marquess of Londonderry",7777,5,1812,12,8,1822,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1769,1822,"Dublin, Ireland",2,1,9999,2,6,4,7777,"St John's College, Cambridge","Royal School, Armagh",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,Colonel,1,9999,9999,1,2,Tory,1,2,2,Secretary for war and the colonies,2,Privy Councellor,1,9999,4,9999,v210301
200,200008,United Kingdom,United Kingdom,George Canning,16,9,1822,7777,2,1827,Foreign Office,Secretary of State for Foreign Affairs,1,2,2,1,1,1770,1827,"Marleybone, Middlesex",2,2,4,1,6,4,7777,"Christ Church, Oxford","Eton College, Windsor",1,1,1,1,2,1,1,1,9999,2,Ambassador to Portugal,Portugal,1,1,9999,1,9999,9999,1,2,Tory,2,2,2,Foreign Secretary,2,President of the Board of Control,1,9999,1,12,v210301
200,200012,United Kingdom,United Kingdom,"John William Ward, Earl of Dudley",30,4,1827,7777,5,1828,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1781,1833,7777,1,1,9999,2,6,4,7777,"""Oxford""","""private tutors""",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Tory,1,2,1,9999,1,9999,1,9999,1,11,v210301
200,200013,United Kingdom,United Kingdom,"George Hamilton-Gordon, 4th Earl of Aberdeen",7777,5,1828,22,11,1830,Foreign Office,Secretary of State for Foreign Affairs,1,1,2,1,1,1784,1860,"Edinburgh, Scotland",5,2,8,2,6,4,06,"St John's College, Cambridge","Harrow School, Middlesex, London",2,1,1,1,2,1,1,1,9999,2,Special Ambassador,Austria,1,1,9999,1,9999,9999,1,2,Tory,1,2,1,9999,2,Chancellor of the duchy of Lancaster,2,Royal Society,1,13,v210301
200,200014,United Kingdom,United Kingdom,"Henry John Temple, 3rd Viscount Palmerston",22,11,1830,14,11,1834,Foreign Office,Secretary of State for Foreign Affairs,1,1,2,1,1,1784,1865,Westminster,1,2,7777,2,6,4,06,"St John's College, Cambridge",Edinburgh University,2,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,7777,1,9999,9999,1,2,Whig,1,2,2,Secretary at war,2,Lord of the Admiralty,1,9999,1,11,v210301
200,200015,United Kingdom,United Kingdom,"Arthur Wellesley, 1st Duke of Wellington",14,11,1834,18,4,1835,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1769,1852,"Dublin, Ireland",2,2,2,2,6,4,10,"Academy of Equitation, Angers, France","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,2,Ambassador,France,2,2,Commander-in-chief of the forces,2,War of the French revolution,1,1,2,Tory,2,2,2,Prime Minister,2,Master-general of the ordnance,2,Chancellor of Oxford University,1,11,v210301
200,200014,United Kingdom,United Kingdom,"Henry John Temple, 3rd Viscount Palmerston",18,4,1835,31,8,1841,Foreign Office,Secretary of State for Foreign Affairs,1,2,2,1,1,1784,1865,Westminster,1,2,7777,2,6,4,06,"St John's College, Cambridge",Edinburgh University,2,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,7777,1,9999,9999,1,2,Whig,1,2,2,Foreign Secretary,2,Lord of the Admiralty,1,9999,1,11,v210301
200,200013,United Kingdom,United Kingdom,"George Hamilton-Gordon, 4th Earl of Aberdeen",3,9,1841,29,6,1846,Foreign Office,Secretary of State for Foreign Affairs,1,2,2,1,1,1784,1860,"Edinburgh, Scotland",4,2,8,2,6,4,06,"St John's College, Cambridge","Harrow School, Middlesex, London",2,1,1,1,2,1,1,1,9999,2,Special Ambassador,Austria,1,1,9999,1,9999,9999,1,2,Conservative Party,1,2,2,Foreign Secretary,2,Chancellor of the duchy of Lancaster,2,Royal Society,1,11,v210301
200,200014,United Kingdom,United Kingdom,"Henry John Temple, 3rd Viscount Palmerston",6,7,1846,26,12,1851,Foreign Office,Secretary of State for Foreign Affairs,1,3,2,1,1,1784,1865,Westminster,2,2,7777,2,6,4,06,"St John's College, Cambridge",Edinburgh University,2,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,7777,1,9999,9999,1,2,Whig,1,2,2,Foreign Secretary,2,Lord of the Admiralty,1,9999,1,29,v210301
200,200016,United Kingdom,United Kingdom,"Granville George Leveson-Gower, 2nd Earl Granville",26,12,1851,20,2,1852,Foreign Office,Secretary of State for Foreign Affairs,1,1,2,1,1,1815,1891,"Mayfair, Westminster",2,1,9999,2,6,4,06,"Christ Church, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,2,Attaché,France,1,1,9999,1,9999,9999,1,2,Whig,1,2,2,Paymaster-General,2,Privy council member,1,9999,1,11,v210301
200,200017,United Kingdom,United Kingdom,"James Howard Harris, 3rd Earl of Malmesbury",27,2,1852,16,12,1852,Foreign Office,Secretary of State for Foreign Affairs,1,1,2,1,1,1807,1889,London,2,1,9999,2,6,4,06,"Oriel College, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Conservative Party,1,2,1,9999,1,9999,1,9999,1,11,v210301
200,200018,United Kingdom,United Kingdom,"(Lord) John Russell, 1st Earl Russel",28,12,1852,21,2,1853,Foreign Office,Secretary of State for Foreign Affairs,1,1,2,1,1,1792,1878,Westminster,5,2,2,2,6,4,11,Edinburgh University,Westminster School,2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Whig,2,2,2,Prime Minister,1,9999,1,9999,1,27,v210301
200,200019,United Kingdom,United Kingdom,"George William Frederick Villiers, 4th Earl of Clarendon",21,2,1853,20,2,1858,Foreign Office,Secretary of State for Foreign Affairs,1,1,2,1,1,1800,1870,London,2,2,6,2,6,4,06,"St John's College, Cambridge",Christ's Hospital,2,1,1,1,2,1,1,1,9999,2,"Minister Plenipotentiary, attaché","Spain, Russia",1,1,9999,1,9999,9999,1,2,Whig,1,1,2,Lord Privy Seal,2,Master of the Royal Mint,1,9999,1,11,v210301
200,200017,United Kingdom,United Kingdom,"James Howard Harris, 3rd Earl of Malmesbury",25,2,1858,18,6,1859,Foreign Office,Secretary of State for Foreign Affairs,1,2,2,1,1,1807,1889,London,2,1,9999,2,7777,4,06,"Oriel College, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Conservative Party,1,2,2,Foreign Secretary,2,Privy Council,1,9999,1,11,v210301
200,200018,United Kingdom,United Kingdom,"(Lord) John Russell, 1st Earl Russel",18,6,1859,30,10,1865,Foreign Office,Secretary of State for Foreign Affairs,1,2,2,1,1,1792,1878,Westminster,5,2,2,2,6,4,11,Edinburgh University,Westminster School,2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Party,2,2,2,Cabinet member without portfolio,1,9999,1,9999,1,27,v210301
200,200019,United Kingdom,United Kingdom,"George William Frederick Villiers, 4th Earl of Clarendon",30,10,1865,26,6,1866,Foreign Office,Secretary of State for Foreign Affairs,1,2,2,1,1,1800,1870,London,2,2,6,2,6,4,06,"St John's College, Cambridge",Christ's Hospital,2,1,1,1,2,1,1,1,9999,2,"Minister Plenipotentiary, attaché","Spain, Russia",1,1,9999,1,9999,9999,1,2,Liberal Party,1,1,2,Chancellor of the duchy of Lancaster,2,Master of the Royal Mint,1,9999,1,11,v210301
200,200020,United Kingdom,United Kingdom,"Edward Henry Stanley, 15th Earl of Derby",6,7,1866,3,12,1868,Foreign Office,Secretary of State for Foreign Affairs,1,1,2,1,1,1826,1893,Lancashire,1,1,9999,2,6,4,0604,"Trinity College, Cambridge","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Conservative Party,1,2,2,"Secretary of State for the Colonies, SoS for India",1,9999,1,9999,1,11,v210301
200,200019,United Kingdom,United Kingdom,"George William Frederick Villiers, 4th Earl of Clarendon",9,12,1868,27,6,1870,Foreign Office,Secretary of State for Foreign Affairs,1,3,2,1,1,1800,1870,London,2,2,6,2,6,4,06,"St John's College, Cambridge",Christ's Hospital,2,1,1,1,2,1,1,1,9999,2,"Minister Plenipotentiary, attaché","Spain, Russia",1,1,9999,1,9999,9999,1,2,Liberal Party,1,1,2,Secretay of State for Foreign Affaires,1,9999,1,9999,1,11,v210301
200,200016,United Kingdom,United Kingdom,"Granville George Leveson-Gower, 2nd Earl Granville",7777,6,1870,16,2,1874,Foreign Office,Secretary of State for Foreign Affairs,1,2,2,1,1,1815,1891,"Mayfair, Westminster",5,2,5,2,6,4,06,"Christ Church, Oxford","Eton College, Windsor",2,2,1,1,2,1,1,1,9999,2,Ambassador-Extraordinary,Russia,1,1,9999,1,9999,9999,1,2,Liberal Party,2,2,2,Lord President of the Council,2,Colonial Secretary,2,Chancellor for the University of London,1,11,v210301
200,200020,United Kingdom,United Kingdom,"Edward Henry Stanley, 15th Earl of Derby",20,2,1874,27,3,1878,Foreign Office,Secretary of State for Foreign Affairs,1,2,2,1,1,1826,1893,Lancashire,2,1,9999,2,6,4,06,"Trinity College, Cambridge","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Conservative Party,1,2,2,Secretary of State for Foreign Affaires,1,9999,2,Cambridge Apostles,1,24,v210301
200,200021,United Kingdom,United Kingdom,"Robert Arthur Talbot Gascoyne-Cecil, 3rd Marquess of Salisbury",30,3,1878,18,4,1880,Foreign Office,Secretary of State for Foreign Affairs,1,1,2,1,1,1830,1903,Hertfordshire,2,2,8,2,6,4,08,"Christ Church, Oxford","Eton College, Windsor",2,2,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Conservative,1,2,2,Secretary of State for India,2,Under-Secretary of State for Foreign Affairs,2,All Souls,1,11,v210301
200,200016,United Kingdom,United Kingdom,"Granville George Leveson-Gower, 2nd Earl Granville",28,4,1880,9,6,1885,Foreign Office,Secretary of State for Foreign Affairs,1,3,2,1,1,1815,1891,"Mayfair, Westminster",5,2,5,2,6,4,06,"Christ Church, Oxford","Eton College, Windsor",2,2,1,1,2,1,1,1,9999,2,Ambassador-Extraordinary,Russia,1,1,9999,1,9999,9999,1,2,Liberal Party,1,2,2,Lord President of the Council,2,Colonial Secretary,2,Chancellor for the University of London,1,11,v210301
200,200021,United Kingdom,United Kingdom,"Robert Arthur Talbot Gascoyne-Cecil, 3rd Marquess of Salisbury",24,6,1885,26,1,1886,Foreign Office,Secretary of State for Foreign Affairs,1,2,2,1,1,1830,1903,Hertfordshire,2,2,8,2,6,4,08,"Christ Church, Oxford","Eton College, Windsor",2,2,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Conservative,2,2,2,Prime Minister (joint position with the FM position),2,Under-Secretary of State for Foreign Affairs,2,All Souls,1,11,v210301
200,200022,United Kingdom,United Kingdom,"Archibald Primrose, 5th Earl of Rosebery",3,2,1886,20,7,1886,Foreign Office,Secretary of State for Foreign Affairs,1,1,2,1,1,1847,1929,London,2,2,4,2,6,4,7777,"Christ Church, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Party,1,2,2,Lors Privy Seal,2,Under-Secretary at the Home Office,2,Scottish Liberal Association,1,11,v210301
200,200023,United Kingdom,United Kingdom,"Stafford Henry Northcote, 5th Earl of Iddesleigh",3,8,1886,12,1,1887,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1846,1911,London,2,2,7,2,6,4,08,"Balliol College, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,Acting third secretary in the diplomatic service,9999,1,1,9999,1,9999,9999,1,2,Conservative Party,2,2,2,Chancellor of the Exchequer,2,Financial Secretary to the War Office,1,9999,1,32,v210301
200,200021,United Kingdom,United Kingdom,"Robert Arthur Talbot Gascoyne-Cecil, 3rd Marquess of Salisbury",14,1,1887,11,8,1892,Foreign Office,Secretary of State for Foreign Affairs,1,3,2,1,1,1830,1903,Hertfordshire,2,2,8,2,6,4,08,"Christ Church, Oxford","Eton College, Windsor",2,2,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Conservative,2,2,2,Prime Minister,2,Under-Secretary of State for Foreign Affairs,2,All Souls,1,11,v210301
200,200022,United Kingdom,United Kingdom,"Archibald Primrose, 5th Earl of Rosebery",16,8,1892,3,3,1894,Foreign Office,Secretary of State for Foreign Affairs,1,2,2,1,1,1847,1929,London,4,2,4,2,6,4,7777,"Christ Church, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Party,1,2,2,Secretary of State for Foreign Affaires,2,Under-Secretary at the Home Office,2,Scottish Liberal Association,1,27,v210301
200,200061,United Kingdom,United Kingdom,"John Wodehouse, 1st Earl of Kimberley",6,3,1894,24,6,1895,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1826,1902,London,2,2,5,2,6,4,06,"Christ Church, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,2,Minister-Plenipotentiary,Russia,1,1,9999,1,9999,9999,1,2,Liberal Party,2,2,2,Secretary of State for India,2,Lord Lieutenant of Ireland,2,Canterbury Association,1,11,v210301
200,200021,United Kingdom,United Kingdom,"Robert Arthur Talbot Gascoyne-Cecil, 3rd Marquess of Salisbury",28,6,1895,1,11,1900,Foreign Office,Secretary of State for Foreign Affairs,1,4,2,1,1,1830,1903,Hertfordshire,2,2,8,2,6,4,08,"Christ Church, Oxford","Eton College, Windsor",2,2,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Conservative,2,2,2,Prime Minister,2,Under-Secretary of State for Foreign Affairs,2,President of the British Association,1,25,v210301
200,200024,United Kingdom,United Kingdom,"Henry Charles Keith Petty-Fitzmaurice, 5th Marquess of Landsowne",1,11,1900,4,12,1905,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1845,1927,London,2,2,4,2,6,4,06,"Balliol College, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Unionist Party,1,2,2,Secretary of State for War,2,Junior Lord of the Treasury,1,9999,1,11,v210301
200,200025,United Kingdom,United Kingdom,"Edward Grey, Viscount Grey of Fallodon",10,12,1905,5,12,1916,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1862,1933,London,2,1,9999,2,5,4,0608,"Balliol College, Oxford","Winchester College, Winchester",2,2,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Party,1,2,1,9999,2,Parliamentary Under-Secretary for the Foreign Office,1,9999,1,32,v210301
200,200026,United Kingdom,United Kingdom,Arthur James Balfour,10,12,1916,24,10,1919,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1848,1930,East Lothian,1,1,9999,1,6,4,06,"Trinity College, Cambridge","Eton College, Windsor",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Conservative Party,2,2,2,Prime Minister,2,President of the Local Government Board,2,The Souls,1,27,v210301
200,200027,United Kingdom,United Kingdom,"George Nathaniel Curzon, Earl Curzon",24,10,1919,22,1,1924,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1859,1925,Derbyshire,5,2,3,2,1,4,06,"Balliol College, Oxford","Eton College, Windsor",2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Conservative,1,2,2,Lord President of the Council,2,Under-Secretary of State for Foreign Affairs,2,All Souls,1,11,v210301
200,200028,United Kingdom,United Kingdom,(James) Ramsay MacDonald,22,1,1924,4,11,1924,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1866,1937,"Lossiemouth, Scotland",4,2,6,1,1,3,05,"Birkbeck institute, London",Drainie parish school,2,1,2,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Labour Party,2,2,1,9999,1,9999,2,Fabian Society,1,11,v210301
200,200029,United Kingdom,United Kingdom, Sir (Joseph) Austen Chamberlain,6,11,1924,4,6,1929,Foreign Office,Secretary of State for Foreign Affairs,1,1,1,1,1,1863,1937,Birmingham,2,2,3,1,6,4,0607,"Ecole des Sciences Politiques, Paris, France","Trinity College, Cambridge",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Conservative Party,2,2,2,Lord Provy Seal,2,Financial Secretary to the Treasury,2,Halsbury Club,1,11,v210301
